cfips,first_day_of_month,row_id,state,diff_abs,diff,diff_1_2,mb_dens_shift1,active_shift1,mb_dens_shift2,active_shift2,mb_dens_shift3,active_shift3,mb_dens_shift4,active_shift4,mb_dens_shift5,active_shift5,cfips_amount,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,rolling_lag_mean_t3_shift2,rolling_lag_min_t3_shift2,rolling_lag_mean_t6_shift2,rolling_lag_min_t6_shift2,rolling_lag_mean_t3_shift3,rolling_lag_min_t3_shift3,rolling_lag_mean_t6_shift3,rolling_lag_min_t6_shift3,rolling_lag_std_t6_shift1,target,shift_target,microbusiness_density,state_rolling_lag_mean_t3_shift2,state_rolling_lag_min_t3_shift2,state_rolling_lag_mean_t6_shift2,state_rolling_lag_min_t6_shift2,state_rolling_lag_mean_t3_shift3,state_rolling_lag_min_t3_shift3,state_rolling_lag_mean_t6_shift3,state_rolling_lag_min_t6_shift3
17075,2023-05-01,17075_2023-05-01,Illinois,8.42923814117647,2.1987118,0.26084347875514236,1.5042812641548933,,1.5030696504790166,,1.5017536233422935,,1.5003384379510065,,1.4988595,322.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5017205705907724,1.5003384379510065,1.5010658519620528,1.4988595,1.5003171870977665,1.4988595,1.5011399768822165,1.4988595,0.0020649632794558855,0.0,1.5042812641548933,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17077,2023-05-01,17077_2023-05-01,Illinois,0.04168862352941183,0.4141048999999999,9.93328311038727,4.307212709947617,,4.303743493153766,,4.300157916832388,,4.294814204684999,,4.2890353,2011.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299571871557052,4.294814204684999,4.298569135778526,4.2890353,4.294669140505796,4.2890353,4.300027920252898,4.2890353,0.007073483224731483,0.0,4.307212709947617,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17079,2023-05-01,17079_2023-05-01,Illinois,0.023235823529411788,0.0950053999999998,4.088746838679612,1.360837593988468,,1.3597415160947839,,1.3586086751178392,,1.3568151390899297,,1.3550136,100.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3583884434341844,1.3568151390899297,1.352184288383759,1.3414634,1.3568124714025895,1.3550136,1.346879585701295,1.3279133,0.007142709078657671,0.0,1.360837593988468,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17081,2023-05-01,17081_2023-05-01,Illinois,0.03022514705882351,0.05415819999999982,1.7918258559535984,2.381387884239621,,2.3794698106739487,,2.377487403817184,,2.3744656453922266,,2.3713129,697.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3771409532944534,2.3744656453922266,2.3640204099805597,2.3304868,2.3744219830698037,2.3713129,2.355289574868235,2.3270848,0.011173935204435277,0.0,2.381387884239621,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17083,2023-05-01,17083_2023-05-01,Illinois,0.02931711764705877,0.04027610000000004,1.3738083151581828,1.4981705739189188,,1.4969638820592182,,1.4957167170601873,,1.4937469531105034,,1.4917636,259.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495475850743303,1.4937469531105034,1.4849801753716516,1.445686,1.4937424233902303,1.4917636,1.475473911695115,1.4399263,0.004420030265124878,0.0,1.4981705739189188,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17085,2023-05-01,17085_2023-05-01,Illinois,0.06583950588235296,0.24052190000000007,3.6531546945352673,4.592377321469632,,4.588678420672244,,4.5848554566136865,,4.578814689881495,,4.572679,794.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.584116189055808,4.578814689881495,4.560160661194572,4.5150886,4.578783048831728,4.572679,4.55173509108253,4.5150886,0.026516411129586706,0.0,4.592377321469632,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17087,2023-05-01,17087_2023-05-01,Illinois,0.021388488235294156,0.01955040000000019,0.9140617973989928,1.0514625839636456,,1.050537834161973,,1.0495768280612379,,1.0476720867841613,,1.0455711,106.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0492622496691242,1.0476720867841613,1.1082439248345621,1.0455711,1.047606671615133,1.0455711,1.1402957191409,1.0455711,0.07918115940844034,0.0,1.0514625839636456,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17089,2023-05-01,17089_2023-05-01,Illinois,0.04780524117647064,0.27306700000000017,5.712072427204939,5.566159645510604,,5.561676417999024,,5.557042820456963,,5.548249288783516,,5.5407305,21947.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555656175746502,5.548249288783516,5.6615056545399165,5.5407305,5.54867420308016,5.5407305,5.710610434873413,5.5407305,0.13639667923187637,0.0,5.566159645510604,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17091,2023-05-01,17091_2023-05-01,Illinois,0.028979335294117604,-0.10454839999999965,-3.6076879934931254,3.0602195771101854,,3.057754742920487,,3.0552072367737484,,3.051387577892666,,3.0473428,2585.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0547831858623002,3.051387577892666,3.055385509597817,3.0473428,3.051312538222138,3.0473428,3.0516854524444024,3.0355544,0.006309556001610916,0.0,3.0602195771101854,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17093,2023-05-01,17093_2023-05-01,Illinois,0.04469206470588225,0.0,0.0,5.747285454418836,,5.7426563402886055,,5.737871963006757,,5.730525382828792,,5.7229609,5221.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.737017895374717,5.730525382828792,5.722316397687359,5.6725383,5.7304527486118495,5.7229609,5.711543507639258,5.6725383,0.009391994955547652,0.0,5.747285454418836,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17095,2023-05-01,17095_2023-05-01,Illinois,0.065393505882353,0.11600070000000029,1.7738871533924605,2.786705978598753,,2.7844614441790454,,2.782141626783348,,2.7778261760003664,,2.7740393,1113.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7814764156542537,2.7778261760003664,2.656461074493793,2.4026718,2.778002367594572,2.7740393,2.591998667130619,2.397687,0.14843134970192906,0.0,2.786705978598753,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17097,2023-05-01,17097_2023-05-01,Illinois,0.08690632352941187,0.6023473999999993,6.93099622142163,10.547469408962995,,10.538974017518385,,10.53020946953949,,10.513758492958575,,10.499517,55697.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52764732667215,10.513758492958575,10.509906330002742,10.475388,10.514494987499356,10.499517,10.494313160416345,10.445415,0.019970478032674335,0.0,10.547469408962995,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17099,2023-05-01,17099_2023-05-01,Illinois,0.04218896470588226,0.10578439999999967,2.507395019941092,3.4709900721699185,,3.468194385525084,,3.4653049299414844,,3.4609000299050448,,3.4563315,2959.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464799781790538,3.4609000299050448,3.456088007561936,3.4376423,3.4608454866155096,3.4563315,3.4513853766410882,3.4376423,0.008418918776830955,0.0,3.4709900721699185,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17101,2023-05-01,17101_2023-05-01,Illinois,0.016538729411764708,0.08372024,5.062072056179008,0.9316506820262949,,0.930831305477313,,0.9299798039566347,,0.9282921038549512,,0.92643052,119.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9297010710962996,0.9282921038549512,0.9306608438814833,0.92643052,0.928234142603862,0.92643052,0.9325224279685976,0.92643052,0.0022369921847647887,0.0,0.9316506820262949,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17103,2023-05-01,17103_2023-05-01,Illinois,0.030383252941176418,0.12329100000000004,4.057860435111999,2.433881604233945,,2.431921249938892,,2.4298951442327534,,2.4268894555190736,,2.4236691,666.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4295686165635733,2.4268894555190736,2.4308645082817866,2.4163907,2.426817899917276,2.4236691,2.4349478666253046,2.4163907,0.006380463562536421,0.0,2.433881604233945,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17105,2023-05-01,17105_2023-05-01,Illinois,0.08255943529411768,-0.03182700000000027,-0.3855040903152584,2.321807489581152,,2.319937404661421,,2.318008070491189,,2.3149855128599057,,2.3118913,648.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3176436626708385,2.3149855128599057,2.3058481313354195,2.2797816,2.3149616277836986,2.3118913,2.302128613891849,2.2797816,0.015729151959915776,0.0,2.321807489581152,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17107,2023-05-01,17107_2023-05-01,Illinois,0.028690441176470585,0.14959820000000001,5.21421748378995,1.487819118318712,,1.4866207639723934,,1.485382216131741,,1.4833171345310323,,1.4812589,345.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4851067048783888,1.4833171345310323,1.4781737024391945,1.4554979,1.483319416887591,1.4812589,1.4765644584437956,1.4554979,0.012221953124941813,0.0,1.487819118318712,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17109,2023-05-01,17109_2023-05-01,Illinois,0.02272591176470584,0.24944569999999988,10.976268084759443,2.5348395452055374,,2.532797874985807,,2.5306877259720864,,2.527269409231263,,2.523735,630.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.530251670063052,2.527269409231263,2.4929430016981926,2.4035573,2.52723071173445,2.523735,2.466729305867225,2.3755157,0.03705853386220562,0.0,2.5348395452055374,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17111,2023-05-01,17111_2023-05-01,Illinois,0.04136668235294133,0.3635276999999997,8.787934620871317,7.973270110370233,,7.966848091205746,,7.960210673823116,,7.949883175799555,,7.9391146,18662.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9589806469428055,7.949883175799555,7.94606969013807,7.9242249,7.949736149874224,7.9391146,7.937547774937112,7.9157166,0.015048235994590327,0.0,7.973270110370233,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17113,2023-05-01,17113_2023-05-01,Illinois,0.022307776470588164,0.11979859999999931,5.370261807937181,5.364158022979462,,5.359837496376442,,5.355372056825035,,5.348515216788876,,5.341455,7217.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3545749233301185,5.348515216788876,5.341107178331725,5.31111,5.34844742453797,5.341455,5.332245795602319,5.3066692,0.012548174905703332,0.0,5.364158022979462,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17115,2023-05-01,17115_2023-05-01,Illinois,0.021598141176470548,0.006097000000000019,0.2822928116907678,3.2422170535501045,,3.239605630662744,,3.2369066191490736,,3.2327920461539397,,3.2285023,2627.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2364347653219188,3.2327920461539397,3.2279622826609597,3.2026939,3.232733655101004,3.2285023,3.2220151775505026,3.2026939,0.0060417490671632965,0.0,3.2422170535501045,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17117,2023-05-01,17117_2023-05-01,Illinois,0.025658652941176485,0.03912779999999971,1.5249358604172167,2.1075049624122473,,2.105807486085657,,2.104053075426309,,2.101378848804953,,2.0985887,748.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1037464701056394,2.101378848804953,2.10023238505282,2.0929775,2.101340208077087,2.0985887,2.0976264873718775,2.0901721,0.003744677844333439,0.0,2.1075049624122473,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17119,2023-05-01,17119_2023-05-01,Illinois,0.08716789999999994,0.06339790000000001,0.7273078736553256,5.079343655470672,,5.0752525307694,,5.0710317883862235,,5.0631957735577675,,5.056468,10450.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.069826697571131,5.0631957735577675,4.993953598785565,4.8300157,5.063565187314663,5.056468,4.946064610323998,4.7879186,0.08259442591620543,0.0,5.079343655470672,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17121,2023-05-01,17121_2023-05-01,Illinois,0.029668441176470522,0.10664659999999992,3.59461420186037,2.0587133387368732,,2.057055161309978,,2.0553413676580345,,2.0527290530422295,,2.0500035,592.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0550418606700807,2.0527290530422295,2.04848268033504,2.0361521,2.0526913069000883,2.0500035,2.044998836783377,2.0361521,0.00820720964987769,0.0,2.0587133387368732,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17123,2023-05-01,17123_2023-05-01,Illinois,0.04848219411764701,0.15079719999999996,3.1103625309134135,1.6613579680869943,,1.6600198379895013,,1.65863682623855,,1.6562870117242496,,1.6539717,152.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.658314558650767,1.6562870117242496,1.65614314599205,1.6430904,1.6562985126542664,1.6539717,1.6551351229938003,1.6430904,0.006656059093694397,0.0,1.6613579680869943,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17125,2023-05-01,17125_2023-05-01,Illinois,0.02847234,-0.20362820000000004,-7.151790123326711,1.277226190144167,,1.2761028837288553,,1.2749355362840034,,1.272803539442489,,1.2704344,136.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.274613986485116,1.272803539442489,1.2647396599092247,1.2424101,1.272724491908831,1.2704344,1.2560103792877486,1.2237272,0.009519600987100692,0.0,1.277226190144167,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17127,2023-05-01,17127_2023-05-01,Illinois,0.09503003529411774,0.09078530000000007,0.9553326979098742,2.0536155370204803,,2.051961465585213,,2.0502549887795896,,2.0476190589813754,,2.0449152,224.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0499451711153927,2.0476190589813754,2.0093922855576962,1.926237,2.0475964159203217,2.0449152,1.9884382079601608,1.926237,0.04676843144866041,0.0,2.0536155370204803,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17129,2023-05-01,17129_2023-05-01,Illinois,0.031978141176470576,-0.22888039999999998,-7.157401636853412,2.531655944534617,,2.5296168385255853,,2.527509339727666,,2.524513893341682,,2.5212731,240.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527213357198311,2.524513893341682,2.5189905952658225,2.4897573,2.5244321110231156,2.5212731,2.500091155511558,2.4162202,0.0043414483031203556,0.0,2.531655944534617,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17131,2023-05-01,17131_2023-05-01,Illinois,0.046312141176470555,-0.016360000000000152,-0.3532550986502876,2.234569335083151,,2.2327695155742626,,2.230909329083392,,2.2280966162988287,,2.2251415,271.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230591820318828,2.2280966162988287,2.2114449934927474,2.143033,2.2280491484607405,2.2251415,2.1923835075637035,2.1184006,0.009424900615082317,0.0,2.234569335083151,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17133,2023-05-01,17133_2023-05-01,Illinois,0.054062488235294186,0.49008509999999994,9.065159891772286,4.368950897624947,,4.365431954204635,,4.361794983397132,,4.356048109525605,,4.3500991,1165.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361091682375791,4.356048109525605,4.356217657854562,4.346365,4.355980730974245,4.3500991,4.367975798820456,4.346365,0.006817777232352748,0.0,4.368950897624947,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17135,2023-05-01,17135_2023-05-01,Illinois,0.02624115294117649,0.26028110000000004,9.918813421935365,3.017753762870824,,3.015323132498268,,3.01281097738438,,3.0048965653449162,,2.9962382,685.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011010225075855,3.0048965653449162,2.924890979204594,2.6725571,3.0046485809097656,2.9962382,2.829854673788216,2.4451053,0.06655655936041918,0.0,3.017753762870824,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17137,2023-05-01,17137_2023-05-01,Illinois,0.028385029411764722,0.0864585,3.045918985878014,1.6527849873559097,,1.651453762310646,,1.6500778872113493,,1.6479048394013418,,1.6457168,453.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.649812162974446,1.6479048394013418,1.654424831487223,1.6457168,1.6478998422042304,1.6457168,1.6643674544354485,1.6457168,0.006356418605201234,0.0,1.6527849873559097,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17139,2023-05-01,17139_2023-05-01,Illinois,0.03510675294117643,0.10031919999999994,2.8575470983628435,2.697687105429298,,2.6955142706888413,,2.6932685578208946,,2.6898619062226423,,2.6862926,292.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692881578244126,2.6898619062226423,2.6773208724553963,2.6402943,2.6898076880145125,2.6862926,2.661984460673923,2.6034958,0.014393523101618169,0.0,2.697687105429298,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17141,2023-05-01,17141_2023-05-01,Illinois,0.053156635294117606,0.43076130000000035,8.103622391006924,3.0438939731292756,,3.0414422882923753,,3.0389083725352943,,3.0339611830088846,,3.0296869,1192.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0381039479455185,3.0339611830088846,3.044485790639426,3.0042701,3.0341854851813927,3.0296869,3.0603183592573635,3.0042701,0.014536083532150773,0.0,3.0438939731292756,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17143,2023-05-01,17143_2023-05-01,Illinois,0.030813123529411842,0.02441030000000044,0.7922046584047294,4.521257970421083,,4.517616352247899,,4.513852592105722,,4.508073205567782,,4.5021224,6215.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.513180716640467,4.508073205567782,4.511756491653567,4.494154,4.5080160658911685,4.5021224,4.5152108496122505,4.494154,0.010149222280460644,0.0,4.521257970421083,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
17145,2023-05-01,17145_2023-05-01,Illinois,0.011066108823529404,0.05809901000000006,5.250175190439712,0.9801277454259091,,0.9792657338317547,,0.9783699256905811,,0.976594408613708,,0.97463596,166.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9780766893786813,0.976594408613708,0.9763563246893407,0.97463596,0.976533431434763,0.97463596,0.9775418040507148,0.97463596,0.002353390759965263,0.0,0.9801277454259091,,3.2095965658049708,3.1851094263250013,3.2088860634785576,3.154249821849376,3.205144371524555,3.1797516257178406,3.2040975772203804,3.1484138025210084
